"sound","word","condition","speaker","plsIntvl","plsIntvlNorm","points","pointsNorm","pointsOrig","file","intensityOrig","conditionNorm","conditionNorm2","wordType","conditionWord"
"i","_il^a_","3","F49",0.0044000000000004,0.0408921933085547,-0.0418000000000003,-0.388475836431237,0.0244999999999997,"F49_ind_wrd__carr_phr",72.7627,"Individual words","l, Individual words","l","3, _il^a_"
"i","_il^a_","3","F49",0.00429999999999708,0.0399628252787841,-0.0374500000000015,-0.348048327137568,0.0289000000000001,"F49_ind_wrd__carr_phr",72.712,"Individual words","l, Individual words","l","3, _il^a_"
"i","_il^a_","3","F49",0.0044000000000004,0.0408921933085547,-0.0331000000000028,-0.307620817843898,0.0331999999999972,"F49_ind_wrd__carr_phr",72.6798,"Individual words","l, Individual words","l","3, _il^a_"
"i","_il^a_","3","F49",0.00430000000000064,0.0399628252788171,-0.0287500000000023,-0.267193308550212,0.0375999999999976,"F49_ind_wrd__carr_phr",72.6682,"Individual words","l, Individual words","l","3, _il^a_"
"i","_il^a_","3","F49",0.00420000000000087,0.0390334572490795,-0.0245000000000015,-0.227695167286264,0.0418999999999983,"F49_ind_wrd__carr_phr",72.6443,"Individual words","l, Individual words","l","3, _il^a_"
"i","_il^a_","3","F49",0.00430000000000064,0.0399628252788171,-0.0202500000000008,-0.188197026022316,0.0460999999999991,"F49_ind_wrd__carr_phr",72.6028,"Individual words","l, Individual words","l","3, _il^a_"
"i","_il^a_","3","F49",0.00419999999999732,0.0390334572490465,-0.0160000000000018,-0.148698884758384,0.0503999999999998,"F49_ind_wrd__carr_phr",72.3587,"Individual words","l, Individual words","l","3, _il^a_"
"i","_il^a_","3","F49",0.00430000000000064,0.0399628252788171,-0.0117500000000028,-0.109200743494452,0.0545999999999971,"F49_ind_wrd__carr_phr",71.9946,"Individual words","l, Individual words","l","3, _il^a_"
"i","_il^a_","3","F49",0.00420000000000087,0.0390334572490795,-0.00750000000000206,-0.0697026022305038,0.0588999999999977,"F49_ind_wrd__carr_phr",71.215,"Individual words","l, Individual words","l","3, _il^a_"
"i","_il^a_","3","F49",0.00430000000000064,0.0399628252788171,-0.00325000000000131,-0.0302044609665555,0.0630999999999986,"F49_ind_wrd__carr_phr",70.2782,"Individual words","l, Individual words","l","3, _il^a_"
"l","_il^a_","3","F49",0.0044000000000004,0.0408921933085547,0.00109999999999921,0.0102230483271304,0.0673999999999992,"F49_ind_wrd__carr_phr",69.0231,"Individual words","l, Individual words","l","3, _il^a_"
"l","_il^a_","3","F49",0.0046999999999997,0.0436802973977676,0.00564999999999927,0.0525092936802916,0.0717999999999996,"F49_ind_wrd__carr_phr",67.8633,"Individual words","l, Individual words","l","3, _il^a_"
"l","_il^a_","3","F49",0.0044000000000004,0.0408921933085547,0.0101999999999993,0.0947955390334528,0.0764999999999993,"F49_ind_wrd__carr_phr",67.3133,"Individual words","l, Individual words","l","3, _il^a_"
"l","_il^a_","3","F49",0.00450000000000017,0.0418215613382924,0.0146499999999996,0.136152416356876,0.0808999999999997,"F49_ind_wrd__carr_phr",67.3052,"Individual words","l, Individual words","l","3, _il^a_"
"l","_il^a_","3","F49",0.00429999999999708,0.0399628252787841,0.0190499999999982,0.177044609665415,0.0853999999999999,"F49_ind_wrd__carr_phr",67.9254,"Individual words","l, Individual words","l","3, _il^a_"
"l","_il^a_","3","F49",0.00430000000000064,0.0399628252788171,0.0233499999999971,0.217007434944215,0.089699999999997,"F49_ind_wrd__carr_phr",68.6373,"Individual words","l, Individual words","l","3, _il^a_"
"l","_il^a_","3","F49",0.00430000000000064,0.0399628252788171,0.0276499999999977,0.256970260223032,0.0939999999999976,"F49_ind_wrd__carr_phr",69.4064,"Individual words","l, Individual words","l","3, _il^a_"
"l","_il^a_","3","F49",0.00420000000000087,0.0390334572490795,0.0318999999999985,0.296468401486981,0.0982999999999983,"F49_ind_wrd__carr_phr",70.0285,"Individual words","l, Individual words","l","3, _il^a_"
"l","_il^a_","3","F49",0.00430000000000064,0.0399628252788171,0.0361499999999992,0.335966542750929,0.102499999999999,"F49_ind_wrd__carr_phr",70.5671,"Individual words","l, Individual words","l","3, _il^a_"
"l","_il^a_","3","F49",0.00419999999999732,0.0390334572490465,0.0403999999999982,0.375464684014861,0.1068,"F49_ind_wrd__carr_phr",70.8381,"Individual words","l, Individual words","l","3, _il^a_"
"l","_il^a_","3","F49",0.00430000000000064,0.0399628252788171,0.0446499999999972,0.414962825278792,0.110999999999997,"F49_ind_wrd__carr_phr",71.0168,"Individual words","l, Individual words","l","3, _il^a_"
"l","_il^a_","3","F49",0.00430000000000064,0.0399628252788171,0.0489499999999978,0.454925650557609,0.115299999999998,"F49_ind_wrd__carr_phr",71.0896,"Individual words","l, Individual words","l","3, _il^a_"
"l","_il^a_","3","F49",0.0044000000000004,0.0408921933085547,0.0532999999999983,0.495353159851295,0.119599999999998,"F49_ind_wrd__carr_phr",71.1885,"Individual words","l, Individual words","l","3, _il^a_"
"l","_il^a_","3","F49",0.00450000000000017,0.0418215613382924,0.0577499999999986,0.536710037174719,0.123999999999999,"F49_ind_wrd__carr_phr",71.4559,"Individual words","l, Individual words","l","3, _il^a_"
"l","_il^a_","3","F49",0.00450000000000017,0.0418215613382924,0.0622499999999988,0.578531598513011,0.128499999999999,"F49_ind_wrd__carr_phr",71.7677,"Individual words","l, Individual words","l","3, _il^a_"
"l","_il^a_","3","F49",0.00459999999999994,0.04275092936803,0.0667999999999989,0.620817843866172,0.132999999999999,"F49_ind_wrd__carr_phr",72.1299,"Individual words","l, Individual words","l","3, _il^a_"
"l","_il^a_","3","F49",0.00479999999999947,0.0446096654275052,0.0714999999999986,0.66449814126394,0.137599999999999,"F49_ind_wrd__carr_phr",72.3651,"Individual words","l, Individual words","l","3, _il^a_"
"l","_il^a_","3","F49",0.00489999999999924,0.0455390334572429,0.0763499999999979,0.709572490706314,0.142399999999999,"F49_ind_wrd__carr_phr",72.4834,"Individual words","l, Individual words","l","3, _il^a_"
"l","_il^a_","3","F49",0.00500000000000256,0.0464684014870135,0.0812999999999988,0.755576208178442,0.147299999999998,"F49_ind_wrd__carr_phr",72.3952,"Individual words","l, Individual words","l","3, _il^a_"
"l","_il^a_","3","F49",0.00519999999999854,0.0483271375464558,0.0863999999999994,0.802973977695177,0.1523,"F49_ind_wrd__carr_phr",72.203,"Individual words","l, Individual words","l","3, _il^a_"
"l","_il^a_","3","F49",0.00529999999999831,0.0492565055761934,0.0916499999999978,0.851765799256502,0.157499999999999,"F49_ind_wrd__carr_phr",71.9008,"Individual words","l, Individual words","l","3, _il^a_"
"l","_il^a_","3","F49",0.00520000000000209,0.0483271375464888,0.096899999999998,0.900557620817843,0.162799999999997,"F49_ind_wrd__carr_phr",71.4877,"Individual words","l, Individual words","l","3, _il^a_"
"l","_il^a_","3","F49",0.00549999999999784,0.0511152416356686,0.102249999999998,0.950278810408921,0.167999999999999,"F49_ind_wrd__carr_phr",70.9979,"Individual words","l, Individual words","l","3, _il^a_"
"^a","_il^a_","3","F49",0.00560000000000116,0.0520446096654393,0.107799999999997,1.00185873605948,0.173499999999997,"F49_ind_wrd__carr_phr",70.4351,"Individual words","l, Individual words","l","3, _il^a_"
"^a","_il^a_","3","F49",0.00550000000000139,0.0511152416357017,0.113349999999999,1.05343866171005,0.179099999999998,"F49_ind_wrd__carr_phr",69.9058,"Individual words","l, Individual words","l","3, _il^a_"
"^a","_il^a_","3","F49",0.00559999999999761,0.0520446096654063,0.118899999999998,1.1050185873606,0.1846,"F49_ind_wrd__carr_phr",69.2959,"Individual words","l, Individual words","l","3, _il^a_"
"^a","_il^a_","3","F49",0.00570000000000093,0.0529739776951769,0.124549999999997,1.15752788104089,0.190199999999997,"F49_ind_wrd__carr_phr",68.5612,"Individual words","l, Individual words","l","3, _il^a_"
"^a","_il^a_","3","F49",0.00580000000000069,0.0539033457249146,0.130299999999998,1.21096654275094,0.195899999999998,"F49_ind_wrd__carr_phr",67.9925,"Individual words","l, Individual words","l","3, _il^a_"
"^a","_il^a_","3","F49",0.00590000000000046,0.0548327137546522,0.136149999999999,1.26533457249072,0.201699999999999,"F49_ind_wrd__carr_phr",67.8506,"Individual words","l, Individual words","l","3, _il^a_"
"^a","_il^a_","3","F49",0.00600000000000023,0.0557620817843898,0.142099999999999,1.32063197026024,0.207599999999999,"F49_ind_wrd__carr_phr",68.0095,"Individual words","l, Individual words","l","3, _il^a_"
"^a","_il^a_","3","F49",0.00600000000000023,0.0557620817843898,0.148099999999999,1.37639405204463,0.2136,"F49_ind_wrd__carr_phr",68.1402,"Individual words","l, Individual words","l","3, _il^a_"
"^a","_il^a_","3","F49",0.00619999999999976,0.0576208178438651,0.154199999999999,1.43308550185876,0.2196,"F49_ind_wrd__carr_phr",67.8137,"Individual words","l, Individual words","l","3, _il^a_"
"^a","_il^a_","3","F49",0.0063999999999993,0.0594795539033403,0.160499999999999,1.49163568773236,0.2258,"F49_ind_wrd__carr_phr",67.2151,"Individual words","l, Individual words","l","3, _il^a_"
"^a","_il^a_","3","F49",0.00659999999999883,0.0613382899628156,0.166999999999998,1.55204460966544,0.232199999999999,"F49_ind_wrd__carr_phr",66.5702,"Individual words","l, Individual words","l","3, _il^a_"
"^a","_il^a_","3","F49",0.00640000000000285,0.0594795539033733,0.173499999999999,1.61245353159853,0.238799999999998,"F49_ind_wrd__carr_phr",65.9898,"Individual words","l, Individual words","l","3, _il^a_"
"^a","_il^a_","3","F49",0.00609999999999999,0.0566914498141274,0.17975,1.67053903345728,0.245200000000001,"F49_ind_wrd__carr_phr",65.19,"Individual words","l, Individual words","l","3, _il^a_"
"^a","_il^a_","3","F49",0.00599999999999667,0.0557620817843568,0.185799999999999,1.72676579925653,0.251300000000001,"F49_ind_wrd__carr_phr",64.3498,"Individual words","l, Individual words","l","3, _il^a_"
"^a","_il^a_","3","F49",0.00600000000000023,0.0557620817843898,0.191799999999997,1.7825278810409,0.257299999999997,"F49_ind_wrd__carr_phr",63.7126,"Individual words","l, Individual words","l","3, _il^a_"
"^a","_il^a_","3","F49",0.00609999999999999,0.0566914498141274,0.197849999999997,1.83875464684016,0.263299999999997,"F49_ind_wrd__carr_phr",63.3348,"Individual words","l, Individual words","l","3, _il^a_"
"^a","_il^a_","3","F49",0.00600000000000023,0.0557620817843898,0.203899999999997,1.89498141263942,0.269399999999997,"F49_ind_wrd__carr_phr",63.1104,"Individual words","l, Individual words","l","3, _il^a_"
"i","_il^a_","Carrier phrase","F49",0.00489999999999924,0.0477117818889903,-0.0480499999999999,-0.467867575462517,0.00190000000000623,"F49_ind_wrd__carr_phr",71.1592,"Carrier phrase","l, Carrier phrase","l","Carrier phrase, _il^a_"
"i","_il^a_","Carrier phrase","F49",0.0046999999999997,0.0457643622200561,-0.0432500000000005,-0.421129503407994,0.00680000000000547,"F49_ind_wrd__carr_phr",71.794,"Carrier phrase","l, Carrier phrase","l","Carrier phrase, _il^a_"
"i","_il^a_","Carrier phrase","F49",0.00459999999999638,0.0447906523855545,-0.0386000000000024,-0.375851996105189,0.0115000000000052,"F49_ind_wrd__carr_phr",72.254,"Carrier phrase","l, Carrier phrase","l","Carrier phrase, _il^a_"
"i","_il^a_","Carrier phrase","F49",0.00450000000000017,0.043816942551122,-0.0340500000000041,-0.331548198636851,0.0161000000000016,"F49_ind_wrd__carr_phr",72.5084,"Carrier phrase","l, Carrier phrase","l","Carrier phrase, _il^a_"
"i","_il^a_","Carrier phrase","F49",0.00460000000000349,0.0447906523856237,-0.0295000000000023,-0.287244401168478,0.0206000000000017,"F49_ind_wrd__carr_phr",72.6022,"Carrier phrase","l, Carrier phrase","l","Carrier phrase, _il^a_"
"i","_il^a_","Carrier phrase","F49",0.00459999999999638,0.0447906523855545,-0.0249000000000024,-0.242453748782889,0.0252000000000052,"F49_ind_wrd__carr_phr",72.575,"Carrier phrase","l, Carrier phrase","l","Carrier phrase, _il^a_"
"i","_il^a_","Carrier phrase","F49",0.00460000000000349,0.0447906523856237,-0.0203000000000024,-0.1976630963973,0.0298000000000016,"F49_ind_wrd__carr_phr",72.4512,"Carrier phrase","l, Carrier phrase","l","Carrier phrase, _il^a_"
"i","_il^a_","Carrier phrase","F49",0.00459999999999638,0.0447906523855545,-0.0157000000000025,-0.152872444011711,0.0344000000000051,"F49_ind_wrd__carr_phr",72.2895,"Carrier phrase","l, Carrier phrase","l","Carrier phrase, _il^a_"
"i","_il^a_","Carrier phrase","F49",0.0046999999999997,0.0457643622200561,-0.0110500000000044,-0.107594936708905,0.0390000000000015,"F49_ind_wrd__carr_phr",72.0984,"Carrier phrase","l, Carrier phrase","l","Carrier phrase, _il^a_"
"i","_il^a_","Carrier phrase","F49",0.0046999999999997,0.0457643622200561,-0.00635000000000474,-0.0618305744888493,0.0437000000000012,"F49_ind_wrd__carr_phr",71.8739,"Carrier phrase","l, Carrier phrase","l","Carrier phrase, _il^a_"
"i","_il^a_","Carrier phrase","F49",0.0046999999999997,0.0457643622200561,-0.00165000000000504,-0.0160662122687932,0.0484000000000009,"F49_ind_wrd__carr_phr",71.5901,"Carrier phrase","l, Carrier phrase","l","Carrier phrase, _il^a_"
"l","_il^a_","Carrier phrase","F49",0.0046999999999997,0.0457643622200561,0.00304999999999467,0.029698149951263,0.0531000000000006,"F49_ind_wrd__carr_phr",70.8416,"Carrier phrase","l, Carrier phrase","l","Carrier phrase, _il^a_"
"l","_il^a_","Carrier phrase","F49",0.00489999999999924,0.0477117818889903,0.00784999999999414,0.0764362220057862,0.0578000000000003,"F49_ind_wrd__carr_phr",69.7407,"Carrier phrase","l, Carrier phrase","l","Carrier phrase, _il^a_"
"l","_il^a_","Carrier phrase","F49",0.00540000000000163,0.0525803310613602,0.0129999999999946,0.126582278480961,0.0626999999999995,"F49_ind_wrd__carr_phr",68.0146,"Carrier phrase","l, Carrier phrase","l","Carrier phrase, _il^a_"
"l","_il^a_","Carrier phrase","F49",0.00509999999999877,0.0496592015579244,0.0182499999999948,0.177702044790604,0.0681000000000012,"F49_ind_wrd__carr_phr",66.8466,"Carrier phrase","l, Carrier phrase","l","Carrier phrase, _il^a_"
"l","_il^a_","Carrier phrase","F49",0.00510000000000588,0.0496592015579936,0.0233499999999971,0.227361246348563,0.0731999999999999,"F49_ind_wrd__carr_phr",66.6653,"Carrier phrase","l, Carrier phrase","l","Carrier phrase, _il^a_"
"l","_il^a_","Carrier phrase","F49",0.00479999999999592,0.0467380720544886,0.028299999999998,0.275559883154804,0.0783000000000058,"F49_ind_wrd__carr_phr",67.8682,"Carrier phrase","l, Carrier phrase","l","Carrier phrase, _il^a_"
"l","_il^a_","Carrier phrase","F49",0.0046999999999997,0.0457643622200561,0.0330499999999958,0.321811100292076,0.0831000000000017,"F49_ind_wrd__carr_phr",69.3264,"Carrier phrase","l, Carrier phrase","l","Carrier phrase, _il^a_"
"l","_il^a_","Carrier phrase","F49",0.0046999999999997,0.0457643622200561,0.0377499999999955,0.367575462512132,0.0878000000000014,"F49_ind_wrd__carr_phr",70.6492,"Carrier phrase","l, Carrier phrase","l","Carrier phrase, _il^a_"
"l","_il^a_","Carrier phrase","F49",0.00460000000000349,0.0447906523856237,0.0423999999999971,0.412852969814972,0.0925000000000011,"F49_ind_wrd__carr_phr",71.5777,"Carrier phrase","l, Carrier phrase","l","Carrier phrase, _il^a_"
"l","_il^a_","Carrier phrase","F49",0.00459999999999638,0.0447906523855545,0.046999999999997,0.457643622200561,0.0971000000000046,"F49_ind_wrd__carr_phr",72.1622,"Carrier phrase","l, Carrier phrase","l","Carrier phrase, _il^a_"
"l","_il^a_","Carrier phrase","F49",0.00460000000000349,0.0447906523856237,0.051599999999997,0.50243427458615,0.101700000000001,"F49_ind_wrd__carr_phr",72.3932,"Carrier phrase","l, Carrier phrase","l","Carrier phrase, _il^a_"
"l","_il^a_","Carrier phrase","F49",0.00450000000000017,0.043816942551122,0.0561499999999988,0.546738072054523,0.106300000000005,"F49_ind_wrd__carr_phr",72.4797,"Carrier phrase","l, Carrier phrase","l","Carrier phrase, _il^a_"
"l","_il^a_","Carrier phrase","F49",0.00459999999999638,0.0447906523855545,0.0606999999999971,0.591041869522861,0.110800000000005,"F49_ind_wrd__carr_phr",72.4275,"Carrier phrase","l, Carrier phrase","l","Carrier phrase, _il^a_"
"l","_il^a_","Carrier phrase","F49",0.00460000000000349,0.0447906523856237,0.065299999999997,0.635832521908451,0.115400000000001,"F49_ind_wrd__carr_phr",72.355,"Carrier phrase","l, Carrier phrase","l","Carrier phrase, _il^a_"
"l","_il^a_","Carrier phrase","F49",0.00459999999999638,0.0447906523855545,0.069899999999997,0.68062317429404,0.120000000000005,"F49_ind_wrd__carr_phr",72.2778,"Carrier phrase","l, Carrier phrase","l","Carrier phrase, _il^a_"
"l","_il^a_","Carrier phrase","F49",0.00460000000000349,0.0447906523856237,0.0744999999999969,0.725413826679629,0.124600000000001,"F49_ind_wrd__carr_phr",72.2702,"Carrier phrase","l, Carrier phrase","l","Carrier phrase, _il^a_"
"l","_il^a_","Carrier phrase","F49",0.00450000000000017,0.043816942551122,0.0790499999999987,0.769717624148001,0.129200000000004,"F49_ind_wrd__carr_phr",72.3132,"Carrier phrase","l, Carrier phrase","l","Carrier phrase, _il^a_"
"l","_il^a_","Carrier phrase","F49",0.00459999999999638,0.0447906523855545,0.083599999999997,0.81402142161634,0.133700000000005,"F49_ind_wrd__carr_phr",72.3218,"Carrier phrase","l, Carrier phrase","l","Carrier phrase, _il^a_"
"l","_il^a_","Carrier phrase","F49",0.00450000000000017,0.043816942551122,0.0881499999999953,0.858325219084678,0.138300000000001,"F49_ind_wrd__carr_phr",72.252,"Carrier phrase","l, Carrier phrase","l","Carrier phrase, _il^a_"
"l","_il^a_","Carrier phrase","F49",0.00440000000000396,0.0428432327166895,0.0925999999999974,0.901655306718584,0.142800000000001,"F49_ind_wrd__carr_phr",71.8678,"Carrier phrase","l, Carrier phrase","l","Carrier phrase, _il^a_"
"l","_il^a_","Carrier phrase","F49",0.00459999999999638,0.0447906523855545,0.0970999999999975,0.945472249269706,0.147200000000005,"F49_ind_wrd__carr_phr",71.4907,"Carrier phrase","l, Carrier phrase","l","Carrier phrase, _il^a_"
"l","_il^a_","Carrier phrase","F49",0.00460000000000349,0.0447906523856237,0.101699999999997,0.990262901655295,0.151800000000001,"F49_ind_wrd__carr_phr",71.2291,"Carrier phrase","l, Carrier phrase","l","Carrier phrase, _il^a_"
"^a","_il^a_","Carrier phrase","F49",0.00450000000000017,0.043816942551122,0.106249999999999,1.03456669912367,0.156400000000005,"F49_ind_wrd__carr_phr",71.2535,"Carrier phrase","l, Carrier phrase","l","Carrier phrase, _il^a_"
"^a","_il^a_","Carrier phrase","F49",0.00459999999999638,0.0447906523855545,0.110799999999998,1.07887049659201,0.160900000000005,"F49_ind_wrd__carr_phr",71.5288,"Carrier phrase","l, Carrier phrase","l","Carrier phrase, _il^a_"
"^a","_il^a_","Carrier phrase","F49",0.00460000000000349,0.0447906523856237,0.115399999999998,1.12366114897759,0.165500000000002,"F49_ind_wrd__carr_phr",71.7397,"Carrier phrase","l, Carrier phrase","l","Carrier phrase, _il^a_"
"^a","_il^a_","Carrier phrase","F49",0.00450000000000017,0.043816942551122,0.119949999999999,1.16796494644597,0.170100000000005,"F49_ind_wrd__carr_phr",71.8823,"Carrier phrase","l, Carrier phrase","l","Carrier phrase, _il^a_"
"^a","_il^a_","Carrier phrase","F49",0.00459999999999638,0.0447906523855545,0.124499999999998,1.21226874391431,0.174600000000005,"F49_ind_wrd__carr_phr",71.7827,"Carrier phrase","l, Carrier phrase","l","Carrier phrase, _il^a_"
"^a","_il^a_","Carrier phrase","F49",0.00460000000000349,0.0447906523856237,0.129099999999998,1.25705939629989,0.179200000000002,"F49_ind_wrd__carr_phr",71.5799,"Carrier phrase","l, Carrier phrase","l","Carrier phrase, _il^a_"
"^a","_il^a_","Carrier phrase","F49",0.00459999999999638,0.0447906523855545,0.133699999999997,1.30185004868548,0.183800000000005,"F49_ind_wrd__carr_phr",71.2268,"Carrier phrase","l, Carrier phrase","l","Carrier phrase, _il^a_"
"^a","_il^a_","Carrier phrase","F49",0.00460000000000349,0.0447906523856237,0.138299999999997,1.34664070107107,0.188400000000001,"F49_ind_wrd__carr_phr",70.8813,"Carrier phrase","l, Carrier phrase","l","Carrier phrase, _il^a_"
"^a","_il^a_","Carrier phrase","F49",0.00459999999999638,0.0447906523855545,0.142899999999997,1.39143135345666,0.193000000000005,"F49_ind_wrd__carr_phr",70.5526,"Carrier phrase","l, Carrier phrase","l","Carrier phrase, _il^a_"
"^a","_il^a_","Carrier phrase","F49",0.00460000000000349,0.0447906523856237,0.147499999999997,1.43622200584225,0.197600000000001,"F49_ind_wrd__carr_phr",70.3152,"Carrier phrase","l, Carrier phrase","l","Carrier phrase, _il^a_"
"^a","_il^a_","Carrier phrase","F49",0.00459999999999638,0.0447906523855545,0.152099999999997,1.48101265822784,0.202200000000005,"F49_ind_wrd__carr_phr",70.1238,"Carrier phrase","l, Carrier phrase","l","Carrier phrase, _il^a_"
"^a","_il^a_","Carrier phrase","F49",0.00450000000000017,0.043816942551122,0.156649999999996,1.52531645569618,0.206800000000001,"F49_ind_wrd__carr_phr",69.9964,"Carrier phrase","l, Carrier phrase","l","Carrier phrase, _il^a_"
"^a","_il^a_","Carrier phrase","F49",0.00460000000000349,0.0447906523856237,0.161199999999997,1.56962025316455,0.211300000000001,"F49_ind_wrd__carr_phr",69.9131,"Carrier phrase","l, Carrier phrase","l","Carrier phrase, _il^a_"
"^a","_il^a_","Carrier phrase","F49",0.00450000000000017,0.043816942551122,0.165749999999999,1.61392405063292,0.215900000000005,"F49_ind_wrd__carr_phr",69.9035,"Carrier phrase","l, Carrier phrase","l","Carrier phrase, _il^a_"
"^a","_il^a_","Carrier phrase","F49",0.00450000000000017,0.043816942551122,0.170249999999999,1.65774099318405,0.220400000000005,"F49_ind_wrd__carr_phr",69.8683,"Carrier phrase","l, Carrier phrase","l","Carrier phrase, _il^a_"
"^a","_il^a_","Carrier phrase","F49",0.00459999999999638,0.0447906523855545,0.174799999999998,1.70204479065238,0.224900000000005,"F49_ind_wrd__carr_phr",69.8042,"Carrier phrase","l, Carrier phrase","l","Carrier phrase, _il^a_"
"^a","_il^a_","Carrier phrase","F49",0.00450000000000017,0.043816942551122,0.179349999999996,1.74634858812072,0.229500000000002,"F49_ind_wrd__carr_phr",69.6563,"Carrier phrase","l, Carrier phrase","l","Carrier phrase, _il^a_"
"^a","_il^a_","Carrier phrase","F49",0.00450000000000017,0.043816942551122,0.183849999999996,1.79016553067184,0.234000000000002,"F49_ind_wrd__carr_phr",69.4607,"Carrier phrase","l, Carrier phrase","l","Carrier phrase, _il^a_"
"^a","_il^a_","Carrier phrase","F49",0.00460000000000349,0.0447906523856237,0.188399999999998,1.83446932814022,0.238500000000002,"F49_ind_wrd__carr_phr",69.1755,"Carrier phrase","l, Carrier phrase","l","Carrier phrase, _il^a_"
"^a","_il^a_","Carrier phrase","F49",0.00459999999999638,0.0447906523855545,0.192999999999998,1.87925998052581,0.243100000000005,"F49_ind_wrd__carr_phr",68.8414,"Carrier phrase","l, Carrier phrase","l","Carrier phrase, _il^a_"
"^a","_il^a_","Carrier phrase","F49",0.0046999999999997,0.0457643622200561,0.197649999999996,1.92453748782861,0.247700000000002,"F49_ind_wrd__carr_phr",68.4264,"Carrier phrase","l, Carrier phrase","l","Carrier phrase, _il^a_"
"^a","_il^a_","Carrier phrase","F49",0.0046999999999997,0.0457643622200561,0.202349999999996,1.97030185004867,0.252400000000002,"F49_ind_wrd__carr_phr",67.9854,"Carrier phrase","l, Carrier phrase","l","Carrier phrase, _il^a_"
"o","r_olˀ^a_l","1","F49",0.00419999999999732,0.0339805825242492,-0.0640000000000001,-0.517799352750796,0.00229999999999819,"F49_ind_wrd__carr_phr",73.1784,"Individual words","lˀ, Individual words","lˀ","1, r_olˀ^a_l"
"o","r_olˀ^a_l","1","F49",0.00420000000000442,0.0339805825243067,-0.0597999999999992,-0.483818770226518,0.00649999999999551,"F49_ind_wrd__carr_phr",72.9206,"Individual words","lˀ, Individual words","lˀ","1, r_olˀ^a_l"
"o","r_olˀ^a_l","1","F49",0.0041000000000011,0.0331715210356067,-0.0556499999999964,-0.450242718446561,0.0106999999999999,"F49_ind_wrd__carr_phr",72.5755,"Individual words","lˀ, Individual words","lˀ","1, r_olˀ^a_l"
"o","r_olˀ^a_l","1","F49",0.00419999999999732,0.0339805825242492,-0.0514999999999972,-0.416666666666633,0.014800000000001,"F49_ind_wrd__carr_phr",72.1763,"Individual words","lˀ, Individual words","lˀ","1, r_olˀ^a_l"
"o","r_olˀ^a_l","1","F49",0.0041000000000011,0.0331715210356067,-0.047349999999998,-0.383090614886705,0.0189999999999984,"F49_ind_wrd__carr_phr",72.0117,"Individual words","lˀ, Individual words","lˀ","1, r_olˀ^a_l"
"o","r_olˀ^a_l","1","F49",0.00399999999999778,0.0323624595469068,-0.0432999999999986,-0.350323624595448,0.0230999999999995,"F49_ind_wrd__carr_phr",71.9753,"Individual words","lˀ, Individual words","lˀ","1, r_olˀ^a_l"
"o","r_olˀ^a_l","1","F49",0.0041000000000011,0.0331715210356067,-0.0392499999999991,-0.317556634304192,0.0270999999999972,"F49_ind_wrd__carr_phr",72.017,"Individual words","lˀ, Individual words","lˀ","1, r_olˀ^a_l"
"o","r_olˀ^a_l","1","F49",0.00399999999999778,0.0323624595469068,-0.0351999999999997,-0.284789644012935,0.0311999999999983,"F49_ind_wrd__carr_phr",72.0867,"Individual words","lˀ, Individual words","lˀ","1, r_olˀ^a_l"
"o","r_olˀ^a_l","1","F49",0.00400000000000489,0.0323624595469643,-0.0311999999999983,-0.252427184465999,0.0351999999999961,"F49_ind_wrd__carr_phr",71.9613,"Individual words","lˀ, Individual words","lˀ","1, r_olˀ^a_l"
"o","r_olˀ^a_l","1","F49",0.00399999999999778,0.0323624595469068,-0.027199999999997,-0.220064724919064,0.039200000000001,"F49_ind_wrd__carr_phr",71.751,"Individual words","lˀ, Individual words","lˀ","1, r_olˀ^a_l"
"o","r_olˀ^a_l","1","F49",0.00399999999999778,0.0323624595469068,-0.0231999999999992,-0.187702265372157,0.0431999999999988,"F49_ind_wrd__carr_phr",71.5212,"Individual words","lˀ, Individual words","lˀ","1, r_olˀ^a_l"
"o","r_olˀ^a_l","1","F49",0.00400000000000489,0.0323624595469643,-0.0191999999999979,-0.155339805825221,0.0471999999999966,"F49_ind_wrd__carr_phr",71.2911,"Individual words","lˀ, Individual words","lˀ","1, r_olˀ^a_l"
"o","r_olˀ^a_l","1","F49",0.00399999999999778,0.0323624595469068,-0.0151999999999965,-0.122977346278286,0.0512000000000015,"F49_ind_wrd__carr_phr",71.2405,"Individual words","lˀ, Individual words","lˀ","1, r_olˀ^a_l"
"o","r_olˀ^a_l","1","F49",0.00399999999999778,0.0323624595469068,-0.0111999999999988,-0.0906148867313792,0.0551999999999992,"F49_ind_wrd__carr_phr",71.2699,"Individual words","lˀ, Individual words","lˀ","1, r_olˀ^a_l"
"o","r_olˀ^a_l","1","F49",0.00400000000000489,0.0323624595469643,-0.00719999999999743,-0.0582524271844437,0.059199999999997,"F49_ind_wrd__carr_phr",71.398,"Individual words","lˀ, Individual words","lˀ","1, r_olˀ^a_l"
"o","r_olˀ^a_l","1","F49",0.00389999999999446,0.0315533980582068,-0.00324999999999775,-0.0262944983818582,0.0632000000000019,"F49_ind_wrd__carr_phr",71.5705,"Individual words","lˀ, Individual words","lˀ","1, r_olˀ^a_l"
"lˀ","r_olˀ^a_l","1","F49",0.00400000000000489,0.0323624595469643,0.000700000000001921,0.00566343042072737,0.0670999999999964,"F49_ind_wrd__carr_phr",71.7723,"Individual words","lˀ, Individual words","lˀ","1, r_olˀ^a_l"
